databaseid,qminute,cputime_sum,scanbytes_sum,avg_durationtime,avg_memoryused,join,agg,sort,filter,proj,cputime_interval,scanbytes_interval,duration_interval,memory_interval,filter_interval,sort_interval,agg_interval,join_interval
186:8,2024-05-10 23:00:00,23.442000000000004,3.68359375,0.43808571428571424,,0.08571428571428572,1.0,0.11428571428571428,0.03634029663177696,0.0,"[0.404, 2.1100000000000003, 2.992, 3.019, 4.188999999999999, 2.4269999999999996, 2.21, 2.4620000000000006, 1.998, 1.6309999999999996]","[0.34375, 0.392578125, 0.302734375, 0.3017578125, 0.3623046875, 0.3154296875, 0.2529296875, 0.34375, 0.5087890625, 0.5595703125]","[0.06333333333333334, 0.3778181818181818, 0.5298181818181819, 0.74725, 0.9224444444444442, 0.43290909090909085, 0.48366666666666663, 0.609375, 0.3557272727272727, 0.2048]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.03743315508021388, 0.14367257304745779, 0.0, 0.009070294784580497, 0.0, 0.0, 0.0, 0.09090909090909091, 0.04946236559139785]","[0.08333333333333333, 0.18181818181818182, 0.0, 0.0, 0.1111111111111111, 0.18181818181818182, 0.2222222222222222, 0.125, 0.18181818181818182, 0.06666666666666667]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.18181818181818182, 0.09090909090909091, 0.125, 0.0, 0.09090909090909091, 0.1111111111111111, 0.0, 0.09090909090909091, 0.0]"
186:8,2024-05-10 23:05:00,100.42900000000006,13.27734375,2.354247058823529,,0.08235294117647059,1.0,0.10588235294117647,0.04193248450010085,0.0,"[2.01, 10.58996575671573, 15.001844383602261, 16.37028517452449, 28.201403592680034, 17.658136925472995, 2.942364167004497, 1.9929999999999997, 1.6000238674051965, 4.061976132594803]","[0.4501953125, 0.6393732966280579, 0.7997049478900403, 1.153792832411773, 4.185851438368307, 1.6817356409363182, 2.050284031265503, 0.4541015625, 0.39380031138108235, 1.4685043761189176]","[0.3931, 28.051999999999992, 138.259, 73.7045, 16.731299999999997, 9.848266666666664, 0.6017500000000001, 0.2996153846153847, 0.329, 0.6700833333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.11031868414289381, 0.16629401182215367, 0.0, 0.013417920503031651, 0.0, 0.07698314837648992, 0.14055286135321074]","[0.0, 0.4, 0.0, 0.0, 0.1, 0.06666666666666667, 0.125, 0.07692307692307693, 0.1, 0.08333333333333333]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1875, 0.07692307692307693, 0.1, 0.16666666666666666]"
186:8,2024-05-10 23:10:00,27.079999999999984,11.068359375,0.4040000000000001,,0.1893939393939394,1.0,0.11363636363636363,0.03305877209315006,0.0,"[2.3380646791844177, 4.914935320815581, 1.2369999999999999, 2.2079999999999997, 2.7310009371416113, 3.205999062858389, 1.8032680446568325, 3.638731955343167, 2.9323291375319984, 2.070670862468001]","[0.38719193063125923, 4.522964319368741, 0.3994140625, 0.4365234375, 1.2661474991392858, 1.6869775008607142, 0.5489053134135059, 0.9100790615864941, 0.49419686780382865, 0.41595938219617135]","[0.32487499999999997, 0.788769230769231, 0.21936363636363634, 0.3348461538461539, 0.4323846153846155, 0.5304615384615384, 0.17695, 0.4551875000000001, 0.5504545454545454, 0.4547]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0625, 0.03236797274275979, 0.06158357771260998, 0.0, 0.01965030043847775, 0.014763014763014764, 0.09090909090909091, 0.0, 0.0, 0.0]","[0.1875, 0.15384615384615385, 0.18181818181818182, 0.0, 0.15384615384615385, 0.0, 0.15, 0.0625, 0.09090909090909091, 0.2]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.125, 0.23076923076923078, 0.18181818181818182, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.2, 0.25, 0.18181818181818182, 0.2]"
186:8,2024-05-10 23:15:00,27.743999999999993,4.28515625,0.47326086956521723,,0.16521739130434782,1.0,0.09565217391304348,0.11019875811760897,0.0,"[1.754, 2.2969999999999997, 3.6790000000000003, 2.493, 1.3019999999999998, 3.5510000000000006, 3.9219999999999997, 2.0579999999999994, 4.42, 2.2680000000000002]","[0.361328125, 0.421875, 0.474609375, 0.34375, 0.1953125, 0.3515625, 0.5703125, 0.189453125, 0.90234375, 0.474609375]","[0.430125, 0.45380000000000004, 0.6066666666666666, 0.6148750000000001, 0.42316666666666664, 0.5804166666666667, 0.4183888888888888, 0.44811111111111107, 0.4853333333333334, 0.31735714285714284]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.06763754045307444, 0.19643456597340092, 0.0, 0.0, 0.1417910447761194, 0.21590909090909094, 0.0, 0.12128872337583768, 0.1334438423479519]","[0.125, 0.2, 0.0, 0.375, 0.0, 0.08333333333333333, 0.1111111111111111, 0.0, 0.0, 0.14285714285714285]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.125, 0.2, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0, 0.2777777777777778, 0.2222222222222222, 0.16666666666666666, 0.21428571428571427]"
186:8,2024-05-10 23:20:00,35.34,12.37890625,0.3259668246445499,,0.17535545023696683,0.995260663507109,0.13270142180094788,0.20200795061803217,0.0,"[2.3799999999999994, 2.036113969171847, 8.415886030828153, 5.112999999999998, 1.734, 2.684999999999999, 2.422569736010786, 1.6084302639892136, 6.983216347233848, 1.961783652766151]","[1.0751953125, 0.3440496303708873, 0.6022394321291127, 0.8203125, 0.7861328125, 2.34765625, 1.4350887347838532, 0.8363956402161468, 2.9068922779254813, 1.2249436595745187]","[0.2542777777777777, 1.6544, 1.1230625000000003, 0.6694666666666667, 0.1502272727272727, 0.10929787234042554, 0.2913157894736842, 0.15403846153846154, 0.7709473684210527, 0.7363181818181819]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.20593442938575682, 0.0038461538461538546, 0.11003105739599381, 0.0630579297245964, 0.05764051642613379, 0.41462733408010494, 0.16182420722206206, 0.19238362273319895, 0.35427785958450775, 0.02766095114849563]","[0.05555555555555555, 0.1, 0.4375, 0.13333333333333333, 0.18181818181818182, 0.10638297872340426, 0.10526315789473684, 0.038461538461538464, 0.10526315789473684, 0.13636363636363635]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9473684210526315, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.2, 0.25, 0.13333333333333333, 0.22727272727272727, 0.1702127659574468, 0.10526315789473684, 0.2692307692307692, 0.15789473684210525, 0.22727272727272727]"
186:8,2024-05-10 23:25:00,46.22400000000004,16.28515625,0.32327142857142904,,0.1392857142857143,0.9642857142857143,0.11785714285714285,0.24631282634321855,0.0,"[1.8128990594378083, 3.2322806687701995, 3.4268202717919904, 2.2920000000000007, 13.793474163529213, 15.228525836470784, 1.894, 1.5040000000000002, 0.0, 3.039999999999996]","[1.581090927624246, 2.8236245559644546, 1.8150110789112994, 2.072265625, 0.602920566827575, 3.172470058172425, 2.6015625, 0.8984375, 0.0, 0.7177734375]","[0.19783333333333336, 0.24890243902439024, 0.4553, 0.25129411764705883, 12.3835, 2.9097368421052634, 0.20433333333333337, 0.153, 0.0, 0.04403906249999998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.02287581699346404, 0.5173805500472022, 0.056638755980861245, 0.06596627636105583, 0.0, 0.1215269211220628, 0.06463087690145897, 0.02298529685464359, 0.0, 0.3218978099343701]","[0.16666666666666666, 0.07317073170731707, 0.1, 0.11764705882352941, 0.0, 0.15789473684210525, 0.0, 0.16666666666666666, 0.0, 0.1328125]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.921875]","[0.16666666666666666, 0.17073170731707318, 0.25, 0.11764705882352941, 0.5, 0.15789473684210525, 0.2222222222222222, 0.1111111111111111, 0.0, 0.1015625]"
186:8,2024-05-10 23:30:00,16.999000000000002,3.6708984375,0.05234740259740259,,0.09415584415584416,0.974025974025974,0.10064935064935066,0.24945250968892224,0.0,"[4.383999999999996, 3.245999999999995, 5.496999999999996, 3.8719999999999994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.125, 0.25, 0.71875, 1.5771484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.04402116402116402, 0.030902061855670068, 0.06308484848484847, 0.1106176470588235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26869266597925734, 0.1255094726061881, 0.37447712456408144, 0.24620983617091852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1111111111111111, 0.07216494845360824, 0.10909090909090909, 0.1323529411764706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.9742268041237113, 0.9333333333333333, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.12698412698412698, 0.0, 0.13333333333333333, 0.17647058823529413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186:8,2024-05-10 23:35:00,10.647999999999973,1.8857421875,0.023363513513513505,,0.021621621621621623,0.08513513513513514,0.1,0.952025587962906,0.0,"[0.0, 0.0, 0.0, 0.0, 0.6300000000000001, 2.2399999999999913, 1.3949999999999945, 4.523999999999994, 1.8590000000000004, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.04296875, 0.3388671875, 0.1474609375, 0.3603515625, 0.99609375, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.041518518518518455, 0.014343478260869518, 0.006100840336134428, 0.03755980861244016, 0.09908333333333331, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.9629629629629629, 0.9477837130632815, 0.9873949579831933, 0.9529919206826359, 0.731482490703466, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.07407407407407407, 0.09130434782608696, 0.11764705882352941, 0.10047846889952153, 0.05555555555555555, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.10869565217391304, 0.012605042016806723, 0.10047846889952153, 0.3611111111111111, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.030434782608695653, 0.004201680672268907, 0.03349282296650718, 0.027777777777777776, 0.0]"
186:8,2024-05-10 23:40:00,0.0,0.0,,,,,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186:8,2024-05-10 23:45:00,0.0,0.0,,,,,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
