databaseid,qminute,cputime_sum,scanbytes_sum,avg_durationtime,avg_memoryused,join,agg,sort,filter,proj,cputime_interval,scanbytes_interval,duration_interval,memory_interval,filter_interval,sort_interval,agg_interval,join_interval
186:8,2024-05-06 15:00:00,24.637999999999987,2.103515625,0.532588888888889,,0.05555555555555555,0.9888888888888889,0.08888888888888889,0.4013330262047218,0.0,"[0.207, 10.813999999999998, 0.273, 1.9959999999999998, 3.012808434462829, 2.1181915655371713, 0.895, 2.302, 1.736, 1.284]","[0.0, 0.123046875, 0.04296875, 0.177734375, 0.201171875, 0.3330078125, 0.2578125, 0.2578125, 0.2734375, 0.4365234375]","[0.406, 0.8278399999999999, 0.06225, 0.6605, 0.7041111111111111, 0.3755833333333334, 0.2933333333333334, 0.7601666666666665, 0.4891428571428572, 0.22745454545454544]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.850909090909091, 0.875, 0.30434782608695654, 0.44174484263571123, 0.17045454545454544, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.08, 0.0, 0.0, 0.1111111111111111, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.09090909090909091]","[1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.16666666666666666, 0.3333333333333333, 0.08333333333333333, 0.0, 0.0, 0.0, 0.09090909090909091]"
186:8,2024-05-06 15:05:00,19.381999999999994,3.900390625,0.3920721649484536,,0.0,0.9690721649484536,0.08247422680412371,0.020618556701030927,0.0,"[0.644, 5.45, 2.508118065885942, 1.2928819341140585, 0.582, 6.075000000000001, 1.3399999999999999, 0.7499999999999999, 0.348, 0.392]","[0.41796875, 0.2578125, 0.1613656624472813, 0.5261343375527188, 0.44921875, 0.240234375, 0.47265625, 0.515625, 0.34375, 0.515625]","[0.1193, 1.5368571428571427, 1.3122, 0.5662307692307693, 0.09008333333333333, 2.0141666666666667, 0.23863636363636365, 0.102, 0.07974999999999999, 0.05883333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.14285714285714285, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.07142857142857142, 0.0, 0.16666666666666666]","[1.0, 0.8571428571428571, 0.8, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186:8,2024-05-06 15:10:00,9.025000000000004,4.4462890625,0.16165740740740744,,0.0,0.9907407407407407,0.06481481481481481,0.011235955056179773,0.0,"[0.29000000000000004, 0.9070000000000001, 3.381, 0.5632458659319828, 0.8247541340680172, 0.469, 0.3640000000000001, 1.0939999999999999, 0.45299999999999996, 0.679]","[0.4296875, 0.30078125, 0.30078125, 0.40894844887825327, 0.5139031136217468, 0.55859375, 0.4296875, 0.638671875, 0.392578125, 0.47265625]","[0.053599999999999995, 0.2527142857142857, 0.9607142857142857, 0.11159999999999999, 0.11614285714285713, 0.067, 0.061818181818181835, 0.12937500000000002, 0.0848, 0.11809090909090908]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09090909090909091, 0.013342696629213474, 0.0, 0.0]","[0.2, 0.0, 0.14285714285714285, 0.0, 0.0, 0.07692307692307693, 0.0, 0.125, 0.0, 0.09090909090909091]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9090909090909091, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186:8,2024-05-06 15:15:00,40.04286132238939,5.1276734783544775,2.846697916666667,,0.0,1.0,0.13541666666666666,0.013544243811774553,0.0,"[0.8880000000000001, 0.7479999999999999, 0.521, 0.683, 0.824, 4.410521630496987, 1.2904783695030122, 0.5860340386691066, 15.091413641860145, 15.000413641860145]","[0.515625, 0.47265625, 0.4296875, 0.47265625, 0.47265625, 0.4444150441453589, 0.5038271433546411, 0.5179296494236272, 0.692078945715425, 0.606141445715425]","[0.1415, 0.1289090909090909, 0.09839999999999999, 0.11927272727272728, 0.14518181818181816, 0.7843846153846155, 0.7162142857142859, 19.603538461538463, 84.67266666666667, 253.847]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09287481470931122, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.18181818181818182, 0.0, 0.2727272727272727, 0.09090909090909091, 0.15384615384615385, 0.07142857142857142, 0.07692307692307693, 0.3333333333333333, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186:8,2024-05-06 15:20:00,129.01613867761077,14.673107771645522,3.2742371134020605,,0.061855670103092786,1.0,0.14432989690721648,0.16843278763570516,0.0,"[15.000413641860145, 15.000413641860145, 25.950413641860145, 19.39120320135502, 18.99424717347714, 20.721010277869574, 7.347437099328442, 0.40499999999999997, 0.5160000000000001, 5.6899999999999995]","[0.606141445715425, 0.606141445715425, 4.421571133215425, 2.2569222761377703, 2.01571362538387, 1.0489541581182134, 0.7909058748593938, 0.38671875, 0.50390625, 2.0361328125]","[253.847, 253.847, 30.633222222222212, 20.384076923076922, 23.24658333333333, 22.327250000000003, 16.985466666666667, 0.08522222222222221, 0.08133333333333333, 0.5124545454545455]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.3206521739130435, 0.047178306245663756, 0.10189982728842832, 0.0, 0.0, 0.0, 0.0, 0.527999769399602]","[0.0, 0.0, 0.2222222222222222, 0.15384615384615385, 0.25, 0.0, 0.06666666666666667, 0.1111111111111111, 0.08333333333333333, 0.18181818181818182]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.22727272727272727]"
186:8,2024-05-06 15:25:00,15.561000000000002,6.90234375,0.16942937853107343,,0.0903954802259887,1.0,0.11864406779661017,0.03156601668203093,0.0,"[5.897000000000001, 1.053, 0.7290000000000002, 0.871, 0.962, 0.6050000000000001, 1.157, 1.135, 2.393, 0.7590000000000002]","[1.177734375, 0.62109375, 0.5625, 0.58203125, 0.55859375, 0.6708984375, 0.763671875, 0.732421875, 0.603515625, 0.6298828125]","[0.8355714285714287, 0.09299999999999999, 0.06789999999999999, 0.08521052631578949, 0.10888235294117647, 0.0752, 0.1163888888888889, 0.11994444444444444, 0.26105555555555554, 0.08405882352941178]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.046150536545859475, 0.09523809523809523, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1078376356154134, 0.0]","[0.21428571428571427, 0.09523809523809523, 0.15, 0.05263157894736842, 0.11764705882352941, 0.06666666666666667, 0.1111111111111111, 0.05555555555555555, 0.1111111111111111, 0.23529411764705882]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.07142857142857142, 0.09523809523809523, 0.05, 0.0, 0.17647058823529413, 0.06666666666666667, 0.05555555555555555, 0.16666666666666666, 0.1111111111111111, 0.11764705882352941]"
186:8,2024-05-06 15:30:00,91.907,15.61328125,1.2596413793103445,,0.06896551724137931,1.0,0.12413793103448276,0.04323184545930461,0.0,"[1.5410000000000001, 0.6849533993209422, 1.828046600679058, 6.072849691862655, 15.001119995955062, 20.768698330026925, 20.311541661883204, 19.440790320272153, 3.136, 3.1220000000000003]","[0.6640625, 0.44793261792564676, 0.9837080070743532, 0.9219252075663511, 0.9172971018481583, 2.7330119026315742, 3.1133010510647425, 3.3066522368891738, 0.9013671875, 1.6240234375]","[0.1334545454545454, 0.1202727272727273, 0.15866666666666668, 7.6155, 120.535, 34.478, 7.0958999999999985, 8.707999999999998, 0.2682608695652174, 0.4109999999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.003710575139146567, 0.09090909090909091, 0.07123655913978495, 0.0020161290322580627, 0.0, 0.27791818038224614, 0.03950402779971569, 0.00797503467406381, 0.03158967391304348, 0.06151636705789135]","[0.13636363636363635, 0.18181818181818182, 0.16666666666666666, 0.1875, 0.0, 0.0, 0.05, 0.125, 0.043478260869565216, 0.13333333333333333]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.09090909090909091, 0.09090909090909091, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.125, 0.13043478260869565, 0.13333333333333333]"
186:8,2024-05-06 15:35:00,36.337999999999965,14.3154296875,0.35495,,0.17,0.925,0.115,0.1177178974559142,0.0,"[4.582260384179857, 2.210739615820143, 7.663010559851383, 8.244989440148618, 1.6959999999999997, 4.358816470097798, 2.1961835299022012, 1.2620000000000002, 1.5880000000000003, 2.5359999999999996]","[3.921790538774019, 1.384850086225981, 1.5780347468910598, 1.6377855656089402, 2.03125, 1.1528373092730637, 0.8178658157269363, 0.5166015625, 0.8154296875, 0.458984375]","[0.38400000000000006, 0.5913076923076923, 1.3286000000000002, 0.8989999999999999, 0.10024999999999996, 0.3938636363636363, 0.22647619047619041, 0.20433333333333334, 0.12258333333333336, 0.4170833333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.10908764736032804, 0.061188811188811185, 0.05494462067057326, 0.02485263189075506, 0.21906565656565657, 0.13636363636363635, 0.09523809523809523, 0.0, 0.26521593485879197, 0.0]","[0.16, 0.15384615384615385, 0.2, 0.2727272727272727, 0.0625, 0.0, 0.14285714285714285, 0.08333333333333333, 0.041666666666666664, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.8125, 0.8636363636363636, 0.9047619047619048, 1.0, 0.8333333333333334, 1.0]","[0.2, 0.23076923076923078, 0.25, 0.18181818181818182, 0.125, 0.22727272727272727, 0.23809523809523808, 0.16666666666666666, 0.125, 0.08333333333333333]"
186:8,2024-05-06 15:40:00,35.73099999999999,11.5986328125,0.2878395061728396,,0.17695473251028807,0.9958847736625515,0.09053497942386832,0.1793448246675638,0.0,"[1.217, 2.2179999999999995, 1.4275748030903808, 3.015090459132648, 5.236334737776971, 8.200000000000001, 1.325, 7.281999999999998, 3.261999999999999, 2.547999999999999]","[0.5966796875, 0.6904296875, 1.121944396040266, 0.9042490391411102, 1.1906034398186238, 1.0107421875, 0.69921875, 2.3134765625, 1.767578125, 1.3037109375]","[0.12142105263157894, 0.20538095238095236, 0.17526086956521741, 0.4804, 0.6108947368421052, 0.9537058823529412, 0.1265, 0.388972972972973, 0.1809428571428571, 0.16456666666666664]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.11281415530260339, 0.12662337662337664, 0.14631493238413668, 0.19181516185231068, 0.02180565069792238, 0.15714188403805254, 0.04331357048748353, 0.3003957686874689, 0.3044473758521038, 0.16702340869007534]","[0.10526315789473684, 0.047619047619047616, 0.08695652173913043, 0.08, 0.05263157894736842, 0.058823529411764705, 0.1, 0.10810810810810811, 0.08571428571428572, 0.13333333333333333]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9714285714285714, 1.0]","[0.15789473684210525, 0.23809523809523808, 0.13043478260869565, 0.2, 0.15789473684210525, 0.29411764705882354, 0.15, 0.1891891891891892, 0.11428571428571428, 0.23333333333333334]"
186:8,2024-05-06 15:45:00,83.93200000000017,19.4609375,0.8158029556650247,,0.16748768472906403,0.9261083743842364,0.09359605911330049,0.24568097493985785,0.0,"[10.448261484813617, 11.551738515186381, 8.325999999999999, 10.842000000000004, 3.5711903998002903, 6.891001645898458, 7.775603873909761, 18.973204080391486, 3.8510000000000004, 1.702]","[0.8358319620484113, 2.8809649129515886, 2.0634765625, 1.6796875, 3.6247618711369687, 1.0949806682513334, 0.8208171236455992, 1.6996747119660987, 3.0810546875, 1.6796875]","[1.9457, 2.343538461538462, 0.7819999999999997, 0.6699687499999994, 0.16445238095238096, 0.8953684210526316, 4.001555555555555, 3.6917142857142866, 0.3536190476190476, 0.206625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.34900590001396453, 0.07909429280397023, 0.06940117887561367, 0.3938651218062983, 0.4922434804319853, 0.10507428859229413, 0.11827956989247311, 0.07549361207897794, 0.10090370459034051, 0.055796455996170884]","[0.15, 0.15384615384615385, 0.0, 0.0625, 0.047619047619047616, 0.05263157894736842, 0.0, 0.14285714285714285, 0.09523809523809523, 0.3125]","[1.0, 1.0, 1.0, 0.59375, 1.0, 0.9473684210526315, 0.8888888888888888, 1.0, 1.0, 1.0]","[0.2, 0.23076923076923078, 0.14285714285714285, 0.125, 0.16666666666666666, 0.2631578947368421, 0.2222222222222222, 0.21428571428571427, 0.14285714285714285, 0.25]"
